pokemon,move,category,elite
toxtricity,Wild Charge,charge,0
toxtricity,Power-Up Punch,charge,0
toxtricity amped,Acid,fast,0
toxtricity amped,Spark,fast,0
toxtricity amped,Poison Jab,fast,0
toxtricity amped,Acid Spray,charge,0
toxtricity amped,Discharge,charge,0
toxtricity amped,Wild Charge,charge,0
toxtricity amped,Power-Up Punch,charge,0
toxtricity low key,Acid,fast,0
toxtricity low key,Spark,fast,0
toxtricity low key,Poison Jab,fast,0
toxtricity low key,Acid Spray,charge,0
toxtricity low key,Discharge,charge,0
toxtricity low key,Wild Charge,charge,0
toxtricity low key,Power-Up Punch,charge,0
sizzlipede,Bug Bite,fast,0
sizzlipede,Ember,fast,0
sizzlipede,Heat Wave,charge,0
sizzlipede,Bug Buzz,charge,0
sizzlipede,Crunch,charge,0
centiskorch,Bug Bite,fast,0
centiskorch,Ember,fast,0
centiskorch,Heat Wave,charge,0
centiskorch,Bug Buzz,charge,0
centiskorch,Crunch,charge,0
centiskorch,Lunge,charge,0
clobbopus,Rock Smash,fast,0
clobbopus,Brick Break,charge,0
clobbopus,Superpower,charge,0
clobbopus,Ice Punch,charge,0
grapploct,Rock Smash,fast,0
grapploct,Waterfall,fast,0
grapploct,Brick Break,charge,0
grapploct,Superpower,charge,0
grapploct,Ice Punch,charge,0
grapploct,Surf,charge,0
sinistea,Astonish,fast,0
sinistea,Sucker Punch,fast,0
sinistea,Shadow Ball,charge,0
sinistea,Dark Pulse,charge,0
sinistea,Psychic,charge,0
polteageist,Astonish,fast,0
polteageist,Sucker Punch,fast,0
polteageist,Hex,fast,0
polteageist,Shadow Ball,charge,0
polteageist,Dark Pulse,charge,0
polteageist,Psychic,charge,0
hatenna,Confusion,fast,0
hatenna,Charm,fast,0
hatenna,Psyshock,charge,0
hatenna,Psychic,charge,0
hatenna,Dazzling Gleam,charge,0
hattrem,Confusion,fast,0
hattrem,Charm,fast,0
hattrem,Psyshock,charge,0
hattrem,Psychic,charge,0
hattrem,Dazzling Gleam,charge,0
hatterene,Confusion,fast,0
hatterene,Charm,fast,0
hatterene,Psycho Cut,fast,0
hatterene,Psyshock,charge,0
hatterene,Psychic,charge,0
hatterene,Dazzling Gleam,charge,0
hatterene,Power Whip,charge,0
impidimp,Bite,fast,0
impidimp,Sucker Punch,fast,0
impidimp,Foul Play,charge,0
impidimp,Dark Pulse,charge,0
impidimp,Play Rough,charge,0
morgrem,Bite,fast,0
morgrem,Sucker Punch,fast,0
morgrem,Foul Play,charge,0
morgrem,Dark Pulse,charge,0
morgrem,Play Rough,charge,0
grimmsnarl,Bite,fast,0
grimmsnarl,Sucker Punch,fast,0
grimmsnarl,Low Kick,fast,0
grimmsnarl,Foul Play,charge,0
grimmsnarl,Dark Pulse,charge,0
grimmsnarl,Play Rough,charge,0
grimmsnarl,Power-Up Punch,charge,0
obstagoon,Counter,fast,0
obstagoon,Lick,fast,0
obstagoon,Cross Chop,charge,0
obstagoon,Night Slash,charge,0
obstagoon,Hyper Beam,charge,0
obstagoon,Gunk Shot,charge,0
obstagoon,Obstruct,charge,1
shadow obstagoon,Counter,fast,0
shadow obstagoon,Lick,fast,0
shadow obstagoon,Cross Chop,charge,0
shadow obstagoon,Night Slash,charge,0
shadow obstagoon,Hyper Beam,charge,0
shadow obstagoon,Gunk Shot,charge,0
shadow obstagoon,Obstruct,charge,0
perrserker,Metal Claw,fast,0
perrserker,Shadow Claw,fast,0
perrserker,Metal Sound,fast,0
perrserker,Iron Head,charge,0
perrserker,Close Combat,charge,0
perrserker,Play Rough,charge,0
perrserker,Foul Play,charge,0
perrserker,Trailblaze,charge,0
cursola,Astonish,fast,0
cursola,Tackle,fast,0
cursola,Rock Blast,charge,0
cursola,Power Gem,charge,0
cursola,Night Shade,charge,0
sirfetchd,Counter,fast,0
sirfetchd,Fury Cutter,fast,0
sirfetchd,Close Combat,charge,0
sirfetchd,Brave Bird,charge,0
sirfetchd,Leaf Blade,charge,0
sirfetchd,Night Slash,charge,0
mr rime,Confusion,fast,0
mr rime,Zen Headbutt,fast,0
mr rime,Ice Shard,fast,0
mr rime,Psybeam,charge,0
mr rime,Psychic,charge,0
mr rime,Ice Punch,charge,0
mr rime,Icy Wind,charge,0
mr rime,Triple Axel,charge,0
runerigus,Astonish,fast,0
runerigus,Shadow Claw,fast,0
runerigus,Shadow Ball,charge,0
runerigus,Sand Tomb,charge,0
runerigus,Rock Tomb,charge,0
runerigus,Brutal Swing,charge,0
milcery,Tackle,fast,0
milcery,Charm,fast,0
milcery,Dazzling Gleam,charge,0
alcremie,Tackle,fast,0
alcremie,Charm,fast,0
alcremie,Dazzling Gleam,charge,0
alcremie,Psyshock,charge,0
alcremie,Energy Ball,charge,0
falinks,Rock Smash,fast,0
falinks,Counter,fast,0
falinks,Superpower,charge,0
falinks,Brick Break,charge,0
falinks,Megahorn,charge,0
mega falinks,Rock Smash,fast,0
mega falinks,Counter,fast,0
mega falinks,Superpower,charge,0
mega falinks,Brick Break,charge,0
mega falinks,Brick Break+,charge,1
mega falinks,Megahorn,charge,0
pincurchin,Thunder Shock,fast,0
pincurchin,Water Gun,fast,0
pincurchin,Poison Jab,fast,0
pincurchin,Discharge,charge,0
pincurchin,Thunderbolt,charge,0
pincurchin,Bubble Beam,charge,0
snom,Powder Snow,fast,0
snom,Struggle Bug,fast,0
snom,Icy Wind,charge,0
snom,Bug Buzz,charge,0
frosmoth,Powder Snow,fast,0
frosmoth,Bug Bite,fast,0
frosmoth,Icy Wind,charge,0
frosmoth,Bug Buzz,charge,0
frosmoth,Ice Beam,charge,0
frosmoth,Hurricane,charge,0
stonjourner,Rock Throw,fast,0
stonjourner,Stone Edge,charge,0
stonjourner,Rock Slide,charge,0
stonjourner,Stomp,charge,0
eiscue,Powder Snow,fast,0
eiscue,Icy Wind,charge,0
eiscue,Weather Ball (Ice),charge,0
eiscue,Surf,charge,0
eiscue ice,Powder Snow,fast,0
eiscue ice,Icy Wind,charge,0
eiscue ice,Weather Ball (Ice),charge,0
eiscue ice,Surf,charge,0
eiscue noice,Powder Snow,fast,0
eiscue noice,Icy Wind,charge,0
eiscue noice,Weather Ball (Ice),charge,0
eiscue noice,Surf,charge,0
indeedee female,Extrasensory,fast,0
indeedee female,Psybeam,charge,0
indeedee female,Psychic,charge,0
indeedee female,Energy Ball,charge,0
indeedee male,Extrasensory,fast,0
indeedee male,Psybeam,charge,0
indeedee male,Psychic,charge,0
indeedee male,Shadow Ball,charge,0
morpeko full belly,Charge Beam,fast,0
morpeko full belly,Bite,fast,0
morpeko full belly,Thunder Shock,fast,0
morpeko full belly,Seed Bomb,charge,0
morpeko full belly,Outrage,charge,0
morpeko full belly,Psychic Fangs,charge,0
morpeko full belly,Aura Wheel,charge,0
morpeko hangry,Charge Beam,fast,0
morpeko hangry,Bite,fast,0
morpeko hangry,Thunder Shock,fast,0
morpeko hangry,Seed Bomb,charge,0
morpeko hangry,Outrage,charge,0
morpeko hangry,Psychic Fangs,charge,0
morpeko hangry,Aura Wheel,charge,0
cufant,Tackle,fast,0
cufant,Rock Smash,fast,0
cufant,Iron Head,charge,0
cufant,Dig,charge,0
cufant,Play Rough,charge,0
copperajah,Tackle,fast,0
copperajah,Rock Smash,fast,0
copperajah,Iron Head,charge,0
copperajah,Dig,charge,0
copperajah,Play Rough,charge,0
copperajah,Heavy Slam,charge,0
dracozolt,Dragon Tail,fast,0
dracozolt,Thunder Shock,fast,0
dracozolt,Discharge,charge,0
dracozolt,Dragon Pulse,charge,0
dracozolt,Ancient Power,charge,0
arctozolt,Powder Snow,fast,0
arctozolt,Thunder Shock,fast,0
arctozolt,Discharge,charge,0
arctozolt,Avalanche,charge,0
arctozolt,Ancient Power,charge,0
dracovish,Dragon Breath,fast,0
dracovish,Water Gun,fast,0
dracovish,Brine,charge,0
dracovish,Dragon Pulse,charge,0
dracovish,Ancient Power,charge,0
arctovish,Powder Snow,fast,0
arctovish,Water Gun,fast,0
arctovish,Brine,charge,0
arctovish,Avalanche,charge,0
arctovish,Ancient Power,charge,0
duraludon,Dragon Tail,fast,0
duraludon,Metal Claw,fast,0
duraludon,Flash Cannon,charge,0
duraludon,Dragon Claw,charge,0
duraludon,Hyper Beam,charge,0
drakloak,Astonish,fast,0
drakloak,Dragon Tail,fast,0
drakloak,Dragon Pulse,charge,0
drakloak,Shadow Ball,charge,0
drakloak,Outrage,charge,0
dragapult,Astonish,fast,0
dragapult,Dragon Tail,fast,0
dragapult,Dragon Pulse,charge,0
dragapult,Shadow Ball,charge,0
dragapult,Outrage,charge,0
dragapult,Breaking Swipe,charge,0
zacian crown sword,Metal Claw,fast,0
zacian crown sword,Air Slash,fast,0
zacian crown sword,Play Rough,charge,0
zacian crown sword,Close Combat,charge,0
zacian crown sword,Giga Impact,charge,0
zacian crown sword,Behemoth Blade,charge,1
zacian hero,Metal Claw,fast,0
zacian hero,Snarl,fast,0
zacian hero,Quick Attack,fast,0
zacian hero,Fire Fang,fast,0
zacian hero,Play Rough,charge,0
zacian hero,Iron Head,charge,0
zacian hero,Wild Charge,charge,0
zacian hero,Close Combat,charge,0
zamazenta crown shield,Metal Claw,fast,0
zamazenta crown shield,Ice Fang,fast,0
zamazenta crown shield,Moonblast,charge,0
zamazenta crown shield,Close Combat,charge,0
zamazenta crown shield,Giga Impact,charge,0
zamazenta crown shield,Behemoth Bash,charge,1
zamazenta hero,Metal Claw,fast,0
zamazenta hero,Snarl,fast,0
zamazenta hero,Quick Attack,fast,0
zamazenta hero,Ice Fang,fast,0
zamazenta hero,Moonblast,charge,0
zamazenta hero,Iron Head,charge,0
zamazenta hero,Crunch,charge,0
zamazenta hero,Close Combat,charge,0
eternatus,Dragon Tail,fast,0
eternatus,Poison Jab,fast,0
eternatus,Sludge Bomb,charge,0
eternatus,Flamethrower,charge,0
eternatus,Dynamax Cannon,charge,1
eternatus,Dragon Pulse,charge,0
eternatus eternamax,Dragon Tail,fast,0
eternatus eternamax,Poison Jab,fast,0
eternatus eternamax,Sludge Bomb,charge,0
eternatus eternamax,Flamethrower,charge,0
eternatus eternamax,Hyper Beam,charge,0
kubfu,Rock Smash,fast,0
kubfu,Counter,fast,0
kubfu,Brick Break,charge,0
kubfu,Dynamic Punch,charge,0
kubfu,Close Combat,charge,0
urshifu rapid strike,Rock Smash,fast,0
urshifu rapid strike,Counter,fast,0
urshifu rapid strike,Waterfall,fast,0
urshifu rapid strike,Brick Break,charge,0
urshifu rapid strike,Dynamic Punch,charge,0
urshifu rapid strike,Close Combat,charge,0
urshifu rapid strike,Aqua Jet,charge,0
urshifu single strike,Rock Smash,fast,0
urshifu single strike,Counter,fast,0
urshifu single strike,Sucker Punch,fast,0
urshifu single strike,Brick Break,charge,0
urshifu single strike,Dynamic Punch,charge,0
urshifu single strike,Close Combat,charge,0
urshifu single strike,Payback,charge,0
zarude,Vine Whip,fast,0
zarude,Bite,fast,0
zarude,Power Whip,charge,0
zarude,Energy Ball,charge,0
zarude,Dark Pulse,charge,0
regieleki,Thunder Shock,fast,0
regieleki,Lock On,fast,0
regieleki,Volt Switch,fast,0
regieleki,Zap Cannon,charge,0
regieleki,Thunder,charge,0
regieleki,Hyper Beam,charge,0
regieleki,Thunder Cage,charge,0
regidrago,Bite,fast,0
regidrago,Dragon Breath,fast,0
regidrago,Hyper Beam,charge,0
regidrago,Outrage,charge,0
regidrago,Dragon Pulse,charge,0
regidrago,Breaking Swipe,charge,0
regidrago,Dragon Energy,charge,0
regidrago,Vise Grip,charge,0
glastrier,Tackle,fast,0
glastrier,Take Down,fast,0
glastrier,Avalanche,charge,0
glastrier,Icy Wind,charge,0
glastrier,Bulldoze,charge,0
spectrier,Tackle,fast,0
spectrier,Take Down,fast,0
spectrier,Shadow Ball,charge,0
spectrier,Foul Play,charge,0
spectrier,Bulldoze,charge,0
calyrex,Pound,fast,0
calyrex,Confusion,fast,0
calyrex,Psyshock,charge,0
calyrex,Psychic,charge,0
calyrex,Energy Ball,charge,0
calyrex ice rider,Confusion,fast,0
calyrex ice rider,Take Down,fast,0
calyrex ice rider,Psyshock,charge,0
calyrex ice rider,Psychic,charge,0
calyrex ice rider,Energy Ball,charge,0
calyrex ice rider,Avalanche,charge,0
wyrdeer,Tackle,fast,0
wyrdeer,Zen Headbutt,fast,0
wyrdeer,Confusion,fast,0
wyrdeer,Megahorn,charge,0
wyrdeer,Stomp,charge,0
wyrdeer,Wild Charge,charge,0
wyrdeer,Psychic,charge,0
kleavor,Quick Attack,fast,0
kleavor,Air Slash,fast,0
kleavor,Fury Cutter,fast,0
kleavor,X-Scissor,charge,0
kleavor,Rock Slide,charge,0
kleavor,Stone Edge,charge,0
kleavor,Trailblaze,charge,0
ursaluna,Tackle,fast,0
ursaluna,Rock Smash,fast,0
ursaluna,Smack Down,fast,0
ursaluna,Fire Punch,charge,0
ursaluna,Thunder Punch,charge,0
ursaluna,Aerial Ace,charge,0
ursaluna,High Horsepower,charge,1
ursaluna,Ice Punch,charge,0
ursaluna,Trailblaze,charge,0
ursaluna,Swift,charge,0
ursaluna,Play Rough,charge,0
shadow ursaluna,Tackle,fast,0
shadow ursaluna,Rock Smash,fast,0
shadow ursaluna,Smack Down,fast,0
shadow ursaluna,Fire Punch,charge,0
shadow ursaluna,Thunder Punch,charge,0
shadow ursaluna,Aerial Ace,charge,0
shadow ursaluna,High Horsepower,charge,0
shadow ursaluna,Ice Punch,charge,0
shadow ursaluna,Trailblaze,charge,0
shadow ursaluna,Swift,charge,0
shadow ursaluna,Play Rough,charge,0
sneasler,Rock Smash,fast,0
sneasler,Poison Jab,fast,0
sneasler,Shadow Claw,fast,0
sneasler,Aerial Ace,charge,0
sneasler,Close Combat,charge,0
sneasler,X-Scissor,charge,0
shadow sneasler,Rock Smash,fast,0
shadow sneasler,Poison Jab,fast,0
shadow sneasler,Shadow Claw,fast,0
shadow sneasler,Aerial Ace,charge,0
shadow sneasler,Close Combat,charge,0
shadow sneasler,X-Scissor,charge,0
overqwil,Poison Sting,fast,0
overqwil,Poison Jab,fast,0
overqwil,Aqua Tail,charge,0
overqwil,Ice Beam,charge,0
overqwil,Sludge Bomb,charge,0
overqwil,Dark Pulse,charge,0
overqwil,Shadow Ball,charge,0
enamorus incarnate,Astonish,fast,0
enamorus incarnate,Zen Headbutt,fast,0
enamorus incarnate,Fairy Wind,fast,0
enamorus incarnate,Dazzling Gleam,charge,0
enamorus incarnate,Fly,charge,0
enamorus incarnate,Grass Knot,charge,0
enamorus therian,Astonish,fast,0
enamorus therian,Extrasensory,fast,0
enamorus therian,Fairy Wind,fast,0
enamorus therian,Moonblast,charge,0
enamorus therian,Fly,charge,0
enamorus therian,Earth Power,charge,0
enamorus therian,Mystical Fire,charge,0
sprigatito,Leafage,fast,0
sprigatito,Charm,fast,0
sprigatito,Grass Knot,charge,0
sprigatito,Play Rough,charge,0
sprigatito,Energy Ball,charge,0
floragato,Leafage,fast,0
floragato,Charm,fast,0
floragato,Grass Knot,charge,0
floragato,Play Rough,charge,0
floragato,Energy Ball,charge,0
meowscarada,Leafage,fast,0
meowscarada,Charm,fast,0
meowscarada,Grass Knot,charge,0
meowscarada,Play Rough,charge,0
meowscarada,Energy Ball,charge,0
meowscarada,Night Slash,charge,0
meowscarada,Frenzy Plant,charge,1
meowscarada,Flower Trick,charge,0
fuecoco,Incinerate,fast,0
fuecoco,Bite,fast,0
fuecoco,Flamethrower,charge,0
fuecoco,Disarming Voice,charge,0
fuecoco,Crunch,charge,0
crocalor,Incinerate,fast,0
crocalor,Bite,fast,0
crocalor,Flamethrower,charge,0
crocalor,Disarming Voice,charge,0
crocalor,Crunch,charge,0
skeledirge,Incinerate,fast,0
skeledirge,Bite,fast,0
skeledirge,Hex,fast,0
skeledirge,Flamethrower,charge,0
skeledirge,Disarming Voice,charge,0
skeledirge,Crunch,charge,0
skeledirge,Shadow Ball,charge,0
skeledirge,Blast Burn,charge,1
skeledirge,Torch Song,charge,0
quaxly,Water Gun,fast,0
quaxly,Wing Attack,fast,0
quaxly,Aqua Jet,charge,0
quaxly,Aerial Ace,charge,0
quaxly,Liquidation,charge,0
quaxwell,Water Gun,fast,0
quaxwell,Wing Attack,fast,0
quaxwell,Aqua Jet,charge,0
quaxwell,Aerial Ace,charge,0
quaxwell,Liquidation,charge,0
quaquaval,Water Gun,fast,0
quaquaval,Wing Attack,fast,0
quaquaval,Low Kick,fast,0
quaquaval,Aqua Jet,charge,0
quaquaval,Aerial Ace,charge,0
quaquaval,Liquidation,charge,0
quaquaval,Close Combat,charge,0
quaquaval,Aqua Step,charge,0
quaquaval,Hydro Cannon,charge,1
lechonk,Tackle,fast,0
lechonk,Take Down,fast,0
lechonk,Dig,charge,0
lechonk,Body Slam,charge,0
lechonk,Trailblaze,charge,0
oinkologne,Tackle,fast,0
oinkologne,Take Down,fast,0
oinkologne,Mud Slap,fast,0
oinkologne,Dig,charge,0
oinkologne,Body Slam,charge,0
oinkologne,Trailblaze,charge,0
oinkologne female,Tackle,fast,0
oinkologne female,Take Down,fast,0
oinkologne female,Mud Slap,fast,0
oinkologne female,Dig,charge,0
oinkologne female,Body Slam,charge,0
oinkologne female,Trailblaze,charge,0
tarountula,Bug Bite,fast,0
tarountula,Struggle Bug,fast,0
tarountula,X-Scissor,charge,0
tarountula,Grass Knot,charge,0
tarountula,Lunge,charge,0
spidops,Bug Bite,fast,0
spidops,Counter,fast,0
spidops,Shadow Claw,fast,0
spidops,X-Scissor,charge,0
spidops,Grass Knot,charge,0
spidops,Lunge,charge,0
spidops,Rock Tomb,charge,0
nymble,Bug Bite,fast,0
nymble,Struggle Bug,fast,0
nymble,X-Scissor,charge,0
nymble,Bug Buzz,charge,0
nymble,Trailblaze,charge,0
lokix,Bug Bite,fast,0
lokix,Sucker Punch,fast,0
lokix,Counter,fast,0
lokix,X-Scissor,charge,0
lokix,Bug Buzz,charge,0
lokix,Dark Pulse,charge,0
lokix,Trailblaze,charge,0
pawmi,Spark,fast,0
pawmi,Charge Beam,fast,0
pawmi,Thunder Shock,fast,0
pawmi,Thunderbolt,charge,0
pawmi,Discharge,charge,0
pawmi,Wild Charge,charge,0
pawmo,Spark,fast,0
pawmo,Charge Beam,fast,0
pawmo,Thunder Shock,fast,0
pawmo,Thunderbolt,charge,0
pawmo,Discharge,charge,0
pawmo,Wild Charge,charge,0
pawmo,Thunder Punch,charge,0
pawmot,Spark,fast,0
pawmot,Charge Beam,fast,0
pawmot,Low Kick,fast,0
pawmot,Thunder Shock,fast,0
pawmot,Thunderbolt,charge,0
pawmot,Discharge,charge,0
pawmot,Wild Charge,charge,0
pawmot,Close Combat,charge,0
pawmot,Thunder Punch,charge,0
pawmot,Brick Break,charge,1
tandemaus,Take Down,fast,0
tandemaus,Mud Shot,fast,0
tandemaus,Bullet Seed,fast,0
tandemaus,Swift,charge,0
tandemaus,Play Rough,charge,0
tandemaus,Crunch,charge,0
maushold,Take Down,fast,0
maushold,Mud Shot,fast,0
maushold,Bullet Seed,fast,0
maushold,Swift,charge,0
maushold,Play Rough,charge,0
maushold,Crunch,charge,0
maushold family of four,Take Down,fast,0
maushold family of four,Mud Shot,fast,0
maushold family of four,Bullet Seed,fast,0
maushold family of four,Swift,charge,0
maushold family of four,Play Rough,charge,0
maushold family of four,Crunch,charge,0
maushold family of three,Take Down,fast,0
maushold family of three,Mud Shot,fast,0
maushold family of three,Bullet Seed,fast,0
maushold family of three,Swift,charge,0
maushold family of three,Play Rough,charge,0
maushold family of three,Crunch,charge,0
fidough,Charm,fast,0
fidough,Bite,fast,0
fidough,Body Slam,charge,0
fidough,Play Rough,charge,0
fidough,Psychic Fangs,charge,0
dachsbun,Charm,fast,0
dachsbun,Bite,fast,0
dachsbun,Fire Fang,fast,0
dachsbun,Body Slam,charge,0
dachsbun,Play Rough,charge,0
dachsbun,Psychic Fangs,charge,0
smoliv,Razor Leaf,fast,0
smoliv,Tackle,fast,0
smoliv,Seed Bomb,charge,0
smoliv,Energy Ball,charge,0
smoliv,Earth Power,charge,0
smoliv,Trailblaze,charge,0
dolliv,Razor Leaf,fast,0
dolliv,Tackle,fast,0
dolliv,Magical Leaf,fast,0
dolliv,Seed Bomb,charge,0
dolliv,Energy Ball,charge,0
dolliv,Earth Power,charge,0
dolliv,Trailblaze,charge,0
arboliva,Razor Leaf,fast,0
arboliva,Tackle,fast,0
arboliva,Magical Leaf,fast,0
arboliva,Seed Bomb,charge,0
arboliva,Energy Ball,charge,0
arboliva,Earth Power,charge,0
arboliva,Trailblaze,charge,0
squawkabilly,Peck,fast,0
squawkabilly,Air Slash,fast,0
squawkabilly,Aerial Ace,charge,0
squawkabilly,Brave Bird,charge,0
squawkabilly,Fly,charge,0
nacli,Rock Throw,fast,0
nacli,Mud Shot,fast,0
nacli,Rock Blast,charge,0
nacli,Rock Tomb,charge,0
nacli,Ancient Power,charge,0
naclstack,Smack Down,fast,0
naclstack,Mud Shot,fast,0
naclstack,Rock Blast,charge,0
naclstack,Rock Tomb,charge,0
naclstack,Ancient Power,charge,0
garganacl,Smack Down,fast,0
garganacl,Mud Shot,fast,0
garganacl,Rock Blast,charge,0
garganacl,Rock Tomb,charge,0
garganacl,Ancient Power,charge,0
charcadet,Ember,fast,0
charcadet,Incinerate,fast,0
charcadet,Flame Charge,charge,0
charcadet,Heat Wave,charge,0
charcadet,Flamethrower,charge,0
armarouge,Ember,fast,0
armarouge,Incinerate,fast,0
armarouge,Flame Charge,charge,0
armarouge,Heat Wave,charge,0
armarouge,Flamethrower,charge,0
armarouge,Psyshock,charge,0
ceruledge,Ember,fast,0
ceruledge,Incinerate,fast,0
ceruledge,Flame Charge,charge,0
ceruledge,Heat Wave,charge,0
ceruledge,Flamethrower,charge,0
ceruledge,Shadow Ball,charge,0
tadbulb,Thunder Shock,fast,0
tadbulb,Water Gun,fast,0
tadbulb,Parabolic Charge,charge,0
tadbulb,Discharge,charge,0
tadbulb,Zap Cannon,charge,0
bellibolt,Thunder Shock,fast,0
bellibolt,Water Gun,fast,0
bellibolt,Sucker Punch,fast,0
bellibolt,Parabolic Charge,charge,0
bellibolt,Discharge,charge,0
bellibolt,Zap Cannon,charge,0
wattrel,Thunder Shock,fast,0
wattrel,Peck,fast,0
wattrel,Acrobatics,charge,0
wattrel,Aerial Ace,charge,0
wattrel,Thunderbolt,charge,0
kilowattrel,Thunder Shock,fast,0
kilowattrel,Air Slash,fast,0
kilowattrel,Acrobatics,charge,0
kilowattrel,Aerial Ace,charge,0
kilowattrel,Thunderbolt,charge,0
maschiff,Snarl,fast,0
maschiff,Bite,fast,0
maschiff,Crunch,charge,0
maschiff,Payback,charge,0
maschiff,Dig,charge,0
